id,data,party_or_author_type,party_popularity,aprovacao
2177451-129,2018-07-10,Órgão do Poder Executivo,60.0,0.0
2177451-131,2018-07-10,Órgão do Poder Executivo,40.0,0.0
2177451-135,2018-07-10,Órgão do Poder Executivo,20.0,1.0
2123390-56,2018-07-11,PL,80.0,1.0
2123503-21,2018-07-11,PSL,80.0,1.0
2160860-131,2018-07-11,Órgão do Poder Legislativo,80.0,0.0
2166176-8,2018-07-11,PSL,100.0,1.0
2179521-7,2018-08-07,PSB,80.0,1.0
2179522-7,2018-08-07,UNIÃO,80.0,1.0
2179526-7,2018-08-07,UNIÃO,80.0,1.0
501466-102,2018-08-07,UNIÃO,80.0,1.0
501466-105,2018-08-07,UNIÃO,80.0,1.0
501466-85,2018-08-07,UNIÃO,80.0,1.0
501466-86,2018-08-07,UNIÃO,100.0,1.0
588296-34,2018-08-07,PSB,80.0,1.0
588296-35,2018-08-07,PSB,100.0,1.0
588296-45,2018-08-07,PSB,100.0,1.0
588296-47,2018-08-07,PSB,100.0,1.0
602729-57,2018-08-07,UNIÃO,100.0,1.0
602729-58,2018-08-07,UNIÃO,100.0,1.0
602729-64,2018-08-07,UNIÃO,100.0,1.0
602729-66,2018-08-07,UNIÃO,100.0,1.0
602729-69,2018-08-07,UNIÃO,100.0,1.0
593637-115,2018-08-14,PR,100.0,1.0
593637-117,2018-08-14,PR,100.0,1.0
2141960-19,2018-09-04,PSD,100.0,1.0
2166279-9,2018-10-30,Órgão do Poder Judiciário,100.0,1.0
2185965-7,2018-11-07,PT,100.0,1.0
622360-101,2018-11-07,PT,100.0,1.0
2179528-19,2018-11-13,Órgão do Poder Executivo,20.0,1.0
2179566-9,2018-11-13,Órgão do Poder Legislativo,60.0,1.0
618560-73,2018-11-13,Órgão do Poder Judiciário,100.0,1.0
618560-75,2018-11-13,Órgão do Poder Judiciário,100.0,1.0
2142650-17,2018-11-20,PCdoB,60.0,1.0
2186530-6,2018-11-20,Órgão do Poder Legislativo,80.0,1.0
2186803-6,2018-11-20,PP,40.0,1.0
2186804-6,2018-11-20,PP,40.0,1.0
2186805-6,2018-11-20,Órgão do Poder Executivo,40.0,1.0
2186777-31,2018-11-21,PP,60.0,0.0
2186777-35,2018-11-21,PP,60.0,1.0
2186777-37,2018-11-21,PP,80.0,1.0
2160639-11,2018-11-27,Órgão do Poder Legislativo,80.0,1.0
2182535-20,2018-11-27,Órgão do Poder Legislativo,80.0,0.0
2182535-22,2018-11-27,Órgão do Poder Legislativo,60.0,0.0
2186621-23,2018-11-27,Órgão do Poder Legislativo,60.0,1.0
2186621-24,2018-11-27,Órgão do Poder Legislativo,60.0,1.0
2187020-9,2018-11-27,Órgão do Poder Legislativo,60.0,1.0
2187491-6,2018-11-27,Órgão do Poder Legislativo,60.0,1.0
26564-60,2018-11-27,Órgão do Poder Legislativo,80.0,1.0
1734433-89,2018-11-28,PL,80.0,0.0
1734433-92,2018-11-28,PL,60.0,1.0
2081916-66,2018-11-28,Órgão do Poder Legislativo,100.0,1.0
2081916-72,2018-11-28,Órgão do Poder Legislativo,100.0,1.0
2081916-75,2018-11-28,Órgão do Poder Legislativo,100.0,1.0
2120150-28,2018-11-28,Órgão do Poder Legislativo,100.0,1.0
2175798-41,2018-11-28,Órgão do Poder Legislativo,100.0,1.0
2187352-6,2018-11-28,Órgão do Poder Legislativo,100.0,1.0
2187353-9,2018-11-28,PSB,100.0,1.0
576366-159,2018-11-28,MDB,100.0,1.0
576366-161,2018-11-28,MDB,100.0,0.0
576366-163,2018-11-28,MDB,80.0,1.0
1214970-131,2018-12-04,REPUBLIC,20.0,1.0
2077377-80,2018-12-04,MDB,80.0,1.0
2077377-82,2018-12-04,MDB,80.0,1.0
2082293-52,2018-12-04,Órgão do Poder Legislativo,100.0,1.0
2084146-92,2018-12-04,PDT,100.0,1.0
2084146-95,2018-12-04,PDT,100.0,1.0
2166464-34,2018-12-04,Órgão do Poder Legislativo,100.0,1.0
2168756-23,2018-12-04,PSB,100.0,1.0
2168756-36,2018-12-04,PSB,100.0,1.0
2168756-39,2018-12-04,PSB,100.0,1.0
2168756-42,2018-12-04,PSB,100.0,1.0
2173859-43,2018-12-04,Órgão do Poder Legislativo,100.0,1.0
2174241-11,2018-12-04,PSB,100.0,1.0
2186621-29,2018-12-04,Órgão do Poder Legislativo,100.0,1.0
349393-150,2018-12-04,PCdoB,80.0,1.0
349393-152,2018-12-04,PCdoB,100.0,1.0
349393-154,2018-12-04,PCdoB,100.0,1.0
1214970-135,2018-12-05,REPUBLIC,40.0,0.0
1214970-143,2018-12-05,REPUBLIC,40.0,1.0
1214970-145,2018-12-05,REPUBLIC,60.0,1.0
1214970-147,2018-12-05,REPUBLIC,60.0,1.0
1214970-148,2018-12-05,REPUBLIC,80.0,1.0
1701027-73,2018-12-05,Órgão do Poder Legislativo,100.0,1.0
2082293-61,2018-12-05,Órgão do Poder Legislativo,100.0,1.0
2164475-20,2018-12-05,PP,80.0,1.0
2169235-10,2018-12-05,PP,80.0,1.0
2186787-44,2018-12-05,PP,80.0,1.0
2186787-46,2018-12-05,PP,100.0,1.0
2187493-7,2018-12-05,Órgão do Poder Legislativo,100.0,1.0
26564-68,2018-12-05,Órgão do Poder Legislativo,100.0,1.0
26564-69,2018-12-05,Órgão do Poder Legislativo,100.0,1.0
26564-71,2018-12-05,Órgão do Poder Legislativo,100.0,1.0
26564-73,2018-12-05,Órgão do Poder Legislativo,100.0,1.0
517224-73,2018-12-05,PP,100.0,1.0
2123390-68,2018-12-06,PL,60.0,1.0
2123390-70,2018-12-06,PL,80.0,1.0
2123390-72,2018-12-06,PL,80.0,1.0
2123390-74,2018-12-06,PL,80.0,1.0
1701027-83,2018-12-11,Órgão do Poder Legislativo,100.0,1.0
1701027-85,2018-12-11,Órgão do Poder Legislativo,100.0,1.0
1701027-87,2018-12-11,Órgão do Poder Legislativo,100.0,1.0
2173859-52,2018-12-11,Órgão do Poder Legislativo,100.0,0.0
2173859-55,2018-12-11,Órgão do Poder Legislativo,80.0,0.0
2173859-66,2018-12-11,Órgão do Poder Legislativo,60.0,1.0
2188515-8,2018-12-11,REPUBLICANOS,100.0,1.0
534065-75,2018-12-11,REPUBLICANOS,100.0,1.0
534065-83,2018-12-11,REPUBLICANOS,100.0,1.0
534065-85,2018-12-11,REPUBLICANOS,100.0,1.0
622360-120,2018-12-11,PT,100.0,1.0
622360-122,2018-12-11,PT,100.0,1.0
2166464-52,2018-12-12,Órgão do Poder Legislativo,60.0,0.0
2186529-11,2018-12-12,PP,100.0,1.0
2189079-5,2018-12-12,CIDADANIA,100.0,1.0
542553-85,2018-12-12,PODE,60.0,1.0
946293-21,2018-12-12,CIDADANIA,100.0,1.0
946293-22,2018-12-12,CIDADANIA,100.0,1.0
1278738-166,2018-12-13,UNIÃO,100.0,0.0
1278738-173,2018-12-13,UNIÃO,80.0,1.0
1278738-175,2018-12-13,UNIÃO,80.0,0.0
1278738-177,2018-12-13,UNIÃO,60.0,1.0
2163244-83,2018-12-13,Órgão do Poder Executivo,60.0,1.0
2163244-85,2018-12-13,Órgão do Poder Executivo,80.0,1.0
2163244-88,2018-12-13,Órgão do Poder Executivo,100.0,1.0
2163244-90,2018-12-13,Órgão do Poder Executivo,100.0,1.0
2163244-92,2018-12-13,Órgão do Poder Executivo,100.0,1.0
2167917-41,2018-12-13,Órgão do Poder Judiciário,100.0,1.0
2167917-43,2018-12-13,Órgão do Poder Judiciário,100.0,1.0
946293-38,2018-12-13,CIDADANIA,100.0,0.0
946293-40,2018-12-13,CIDADANIA,80.0,1.0
946293-42,2018-12-13,CIDADANIA,80.0,1.0
2179189-45,2019-02-12,Órgão do Poder Executivo,100.0,0.0
2179189-48,2019-02-12,Órgão do Poder Executivo,80.0,0.0
2179189-59,2019-02-12,Órgão do Poder Executivo,60.0,0.0
2179189-62,2019-02-12,Órgão do Poder Executivo,40.0,1.0
2179189-73,2019-02-12,Órgão do Poder Executivo,40.0,0.0
2179189-75,2019-02-12,Órgão do Poder Executivo,20.0,1.0
2179189-78,2019-02-12,Órgão do Poder Executivo,40.0,0.0
2179189-80,2019-02-12,Órgão do Poder Executivo,40.0,1.0
2179189-86,2019-02-12,Órgão do Poder Executivo,60.0,0.0
2179189-88,2019-02-12,Órgão do Poder Executivo,40.0,1.0
2160860-163,2019-02-19,Órgão do Poder Legislativo,40.0,0.0
2160860-165,2019-02-19,Órgão do Poder Legislativo,20.0,0.0
2160860-173,2019-02-20,Órgão do Poder Legislativo,20.0,0.0
2160860-178,2019-02-20,Órgão do Poder Legislativo,20.0,0.0
2160860-181,2019-02-20,Órgão do Poder Legislativo,0.0,0.0
2160860-198,2019-02-20,Órgão do Poder Legislativo,0.0,0.0
2160860-202,2019-02-20,Órgão do Poder Legislativo,0.0,0.0
2160860-215,2019-02-20,Órgão do Poder Legislativo,0.0,1.0
2174306-27,2019-02-25,PL,100.0,1.0
2182729-23,2019-02-25,PL,100.0,1.0
2192968-7,2019-02-25,Órgão do Poder Legislativo,20.0,1.0
2192969-7,2019-02-25,PL,100.0,1.0
2192970-7,2019-02-25,PSB,100.0,1.0
2151691-37,2019-03-12,PSDB,80.0,1.0
2151691-38,2019-03-12,PSDB,80.0,1.0
2179555-5,2019-03-12,PSDB,100.0,1.0
2190432-37,2019-03-12,PSB,100.0,1.0
2190432-39,2019-03-12,PSB,100.0,1.0
2193544-5,2019-03-12,UNIÃO,60.0,1.0
28692-121,2019-03-12,S.PART.,100.0,0.0
28692-127,2019-03-12,S.PART.,80.0,0.0
28692-132,2019-03-12,S.PART.,60.0,0.0
28692-133,2019-03-12,S.PART.,40.0,1.0
28692-140,2019-03-12,S.PART.,40.0,0.0
28692-143,2019-03-12,S.PART.,20.0,1.0
2116054-9,2019-03-14,Órgão do Poder Judiciário,100.0,1.0
1672576-101,2019-03-19,PDT,100.0,0.0
1672576-109,2019-03-19,PDT,80.0,1.0
1672576-97,2019-03-19,PDT,80.0,0.0
2151691-50,2019-03-19,PSDB,100.0,1.0
2151691-52,2019-03-19,PSDB,100.0,1.0
2191181-17,2019-03-19,CIDADANIA,80.0,1.0
2191308-22,2019-03-19,NOVO,0.0,1.0
2191308-23,2019-03-19,NOVO,100.0,1.0
2193075-8,2019-03-19,CIDADANIA,80.0,1.0
2193548-7,2019-03-19,PV,100.0,1.0
2193734-7,2019-03-19,NOVO,100.0,1.0
408349-149,2019-03-19,Órgão do Poder Legislativo,40.0,1.0
578426-41,2019-03-19,PV,100.0,1.0
578426-42,2019-03-19,PV,100.0,1.0
1672576-120,2019-03-20,PDT,60.0,0.0
1672576-124,2019-03-20,PDT,40.0,0.0
1672576-128,2019-03-20,PDT,20.0,0.0
1672576-131,2019-03-20,PDT,20.0,1.0
1672576-133,2019-03-20,PDT,20.0,0.0
1672576-136,2019-03-20,PDT,20.0,1.0
1672576-147,2019-03-20,PDT,40.0,0.0
1672576-150,2019-03-20,PDT,40.0,0.0
1672576-153,2019-03-20,PDT,40.0,0.0
1672576-159,2019-03-20,PDT,20.0,0.0
1672576-169,2019-03-26,PDT,20.0,0.0
1672576-171,2019-03-26,PDT,0.0,0.0
1672576-180,2019-03-26,PDT,0.0,0.0
1672576-195,2019-03-26,PDT,0.0,1.0
1672576-197,2019-03-26,PDT,20.0,1.0
2177204-26,2019-03-26,PL,100.0,1.0
2177204-27,2019-03-26,PL,100.0,1.0
2192367-21,2019-03-26,PSD,100.0,1.0
2192367-22,2019-03-26,PSD,100.0,1.0
2194357-6,2019-03-26,PSD,100.0,1.0
2194540-7,2019-03-26,UNIÃO,60.0,1.0
2195251-5,2019-03-26,PL,100.0,1.0
2153095-37,2019-03-27,PODE,80.0,1.0
2153095-39,2019-03-27,PODE,100.0,1.0
2191308-33,2019-03-27,NOVO,100.0,1.0
2191308-35,2019-03-27,NOVO,100.0,1.0
2193540-27,2019-03-27,UNIÃO,80.0,0.0
2193540-32,2019-03-27,UNIÃO,60.0,1.0
2193540-38,2019-03-27,UNIÃO,80.0,0.0
2193540-40,2019-03-27,UNIÃO,60.0,0.0
2193540-45,2019-03-27,UNIÃO,40.0,0.0
2193540-48,2019-03-27,UNIÃO,20.0,1.0
2177204-40,2019-03-28,PL,100.0,1.0
2177204-42,2019-03-28,PL,100.0,1.0
1306668-103,2019-04-02,MDB,80.0,1.0
2193540-100,2019-04-02,UNIÃO,40.0,1.0
2193540-59,2019-04-02,UNIÃO,40.0,0.0
2193540-65,2019-04-02,UNIÃO,40.0,0.0
2193540-68,2019-04-02,UNIÃO,40.0,0.0
2193540-77,2019-04-02,UNIÃO,40.0,0.0
2193602-21,2019-04-02,PSD,100.0,1.0
2196428-5,2019-04-02,PODE,100.0,1.0
2196431-5,2019-04-02,PSD,100.0,1.0
2193602-51,2019-04-03,PSD,100.0,1.0
2193602-53,2019-04-03,PSD,100.0,0.0
2193602-55,2019-04-03,PSD,80.0,1.0
2195257-34,2019-04-03,PODE,100.0,1.0
2195257-37,2019-04-03,PODE,100.0,1.0
2196593-6,2019-04-03,UNIÃO,20.0,1.0
2196683-6,2019-04-03,PSD,80.0,1.0
1598532-92,2019-04-10,Órgão do Poder Legislativo,60.0,1.0
1598536-57,2019-04-10,Órgão do Poder Legislativo,80.0,1.0
2186326-7,2019-04-10,Órgão do Poder Legislativo,100.0,1.0
2192367-51,2019-04-10,PSD,80.0,0.0
2192367-56,2019-04-10,PSD,60.0,1.0
2192367-58,2019-04-10,PSD,60.0,1.0
2193681-20,2019-04-10,UNIÃO,20.0,1.0
2193681-21,2019-04-10,UNIÃO,40.0,1.0
2193767-22,2019-04-10,PSB,100.0,1.0
2193767-23,2019-04-10,PSB,100.0,1.0
2194543-10,2019-04-10,PSB,100.0,1.0
2194574-8,2019-04-10,UNIÃO,60.0,1.0
2194939-6,2019-04-10,Órgão do Poder Legislativo,100.0,1.0
2193681-31,2019-04-11,UNIÃO,80.0,1.0
2193681-34,2019-04-11,UNIÃO,100.0,1.0
2168300-66,2019-04-24,Órgão do Poder Legislativo,100.0,1.0
2173274-52,2019-04-24,PT,100.0,1.0
2173274-67,2019-04-24,PT,100.0,1.0
2173274-69,2019-04-24,PT,100.0,1.0
2173274-72,2019-04-24,PT,100.0,1.0
2193540-116,2019-04-24,UNIÃO,100.0,1.0
2193540-118,2019-04-24,UNIÃO,100.0,0.0
2193540-126,2019-04-24,UNIÃO,80.0,1.0
2193540-130,2019-04-24,UNIÃO,80.0,0.0
2193540-135,2019-04-24,UNIÃO,60.0,0.0
2193540-137,2019-04-24,UNIÃO,40.0,0.0
2193540-139,2019-04-24,UNIÃO,20.0,1.0
2193564-27,2019-04-24,UNIÃO,40.0,1.0
2193767-26,2019-04-24,PSB,100.0,1.0
2199213-6,2019-04-24,COMISSÃO PERMANENTE,100.0,1.0
327891-202,2019-04-24,Órgão do Poder Legislativo,100.0,1.0
353631-175,2019-04-24,PT,100.0,1.0
578426-51,2019-04-24,PV,100.0,1.0
2193564-40,2019-05-08,UNIÃO,40.0,0.0
2193564-43,2019-05-08,UNIÃO,40.0,0.0
2193564-50,2019-05-08,UNIÃO,40.0,0.0
2193564-54,2019-05-08,UNIÃO,40.0,0.0
2193564-57,2019-05-08,UNIÃO,20.0,1.0
2193564-59,2019-05-08,UNIÃO,20.0,1.0
2110223-49,2019-05-28,MDB,80.0,1.0
2110223-50,2019-05-28,MDB,100.0,1.0
2205057-6,2019-05-28,MDB,100.0,1.0
2197191-12,2019-06-04,PRD,0.0,1.0
2190446-47,2019-06-05,PSB,100.0,1.0
2194912-30,2019-06-05,Órgão do Poder Legislativo,100.0,1.0
2201526-15,2019-06-05,PSOL,100.0,1.0
2201533-16,2019-06-05,PV,100.0,1.0
2201537-18,2019-06-05,PV,100.0,1.0
2201538-17,2019-06-05,PV,100.0,1.0
2201538-18,2019-06-05,PV,100.0,1.0
2201539-19,2019-06-05,PT,100.0,1.0
2205046-6,2019-06-05,PV,100.0,1.0
2205048-6,2019-06-05,PT,100.0,1.0
2205050-6,2019-06-05,PV,100.0,1.0
2205051-6,2019-06-05,PV,100.0,1.0
2205052-6,2019-06-05,PSOL,100.0,1.0
2205053-6,2019-06-05,PV,100.0,1.0
490935-314,2019-06-05,SOLIDARI,100.0,1.0
531004-41,2019-06-05,Órgão do Poder Executivo,60.0,1.0
2187087-28,2019-06-25,SOLIDARIEDADE,100.0,1.0
2187087-29,2019-06-25,SOLIDARIEDADE,100.0,1.0
2190446-81,2019-06-25,PSB,100.0,1.0
2190446-84,2019-06-25,PSB,100.0,1.0
2190446-88,2019-06-25,PSB,100.0,1.0
2190446-91,2019-06-25,PSB,100.0,1.0
2201529-33,2019-06-25,PV,100.0,0.0
2201529-40,2019-06-25,PV,80.0,0.0
2201529-56,2019-06-25,PV,60.0,1.0
2201529-58,2019-06-25,PV,60.0,1.0
2201532-39,2019-06-25,PV,60.0,0.0
2201532-47,2019-06-25,PV,40.0,1.0
2201532-49,2019-06-25,PV,60.0,1.0
2205054-6,2019-06-25,PV,80.0,1.0
2207241-19,2019-06-25,Órgão do Poder Executivo,60.0,1.0
2207241-20,2019-06-25,Órgão do Poder Executivo,80.0,1.0
2207506-6,2019-06-25,Órgão do Poder Executivo,80.0,1.0
2209128-5,2019-06-25,SOLIDARIEDADE,100.0,1.0
2186621-118,2019-06-26,Órgão do Poder Legislativo,100.0,1.0
2186621-121,2019-06-26,Órgão do Poder Legislativo,100.0,1.0
2186621-64,2019-06-26,Órgão do Poder Legislativo,100.0,0.0
2186621-67,2019-06-26,Órgão do Poder Legislativo,80.0,0.0
2186621-86,2019-06-26,Órgão do Poder Legislativo,60.0,0.0
2186621-93,2019-06-26,Órgão do Poder Legislativo,40.0,0.0
2186621-94,2019-06-26,Órgão do Poder Legislativo,20.0,1.0
2201538-51,2019-06-26,PV,80.0,1.0
2201538-52,2019-06-26,PV,80.0,1.0
2201538-54,2019-06-26,PV,100.0,1.0
2147241-27,2019-07-09,Órgão do Poder Legislativo,20.0,1.0
2147241-28,2019-07-09,Órgão do Poder Legislativo,40.0,1.0
2147241-38,2019-07-09,Órgão do Poder Legislativo,60.0,0.0
2147241-44,2019-07-09,Órgão do Poder Legislativo,60.0,0.0
2147241-47,2019-07-09,Órgão do Poder Legislativo,60.0,0.0
2147241-51,2019-07-09,Órgão do Poder Legislativo,40.0,1.0
2147241-54,2019-07-09,Órgão do Poder Legislativo,40.0,0.0
2147241-60,2019-07-09,Órgão do Poder Legislativo,20.0,1.0
2158536-10,2019-07-09,Órgão do Poder Legislativo,40.0,1.0
2204056-105,2019-07-09,Órgão do Poder Executivo,100.0,1.0
2204056-107,2019-07-09,Órgão do Poder Executivo,100.0,1.0
2204056-89,2019-07-09,Órgão do Poder Executivo,100.0,0.0
2207839-7,2019-07-09,Órgão do Poder Executivo,80.0,1.0
2136580-30,2019-08-14,Órgão do Poder Legislativo,60.0,1.0
2136580-31,2019-08-14,Órgão do Poder Legislativo,80.0,1.0
2136580-34,2019-08-14,Órgão do Poder Legislativo,80.0,0.0
2136580-37,2019-08-14,Órgão do Poder Legislativo,80.0,0.0
2136580-45,2019-08-14,Órgão do Poder Legislativo,60.0,1.0
2136580-54,2019-08-14,Órgão do Poder Legislativo,60.0,0.0
2136580-56,2019-08-14,Órgão do Poder Legislativo,40.0,0.0
2136580-58,2019-08-14,Órgão do Poder Legislativo,20.0,1.0
2136580-69,2019-08-14,Órgão do Poder Legislativo,40.0,1.0
2136580-71,2019-08-14,Órgão do Poder Legislativo,60.0,1.0
2209381-35,2019-08-14,Órgão do Poder Executivo,80.0,1.0
2209381-36,2019-08-14,Órgão do Poder Executivo,80.0,1.0
2215100-4,2019-08-14,Órgão do Poder Executivo,80.0,1.0
2215146-4,2019-08-14,Órgão do Poder Legislativo,60.0,1.0
2147241-69,2019-08-20,Órgão do Poder Legislativo,80.0,0.0
2168756-99,2019-08-20,PSB,100.0,0.0
2210523-22,2019-08-20,Órgão do Poder Legislativo,80.0,1.0
2215293-9,2019-08-20,Órgão do Poder Legislativo,80.0,1.0
1299572-109,2019-08-21,REPUBLICANOS,100.0,1.0
1299572-110,2019-08-21,REPUBLICANOS,100.0,1.0
2130733-48,2019-08-21,PSB,80.0,1.0
2130733-49,2019-08-21,PSB,80.0,1.0
2209804-9,2019-08-21,PSB,80.0,1.0
2210523-26,2019-08-21,Órgão do Poder Legislativo,80.0,0.0
2210523-35,2019-08-21,Órgão do Poder Legislativo,60.0,0.0
2210523-38,2019-08-21,Órgão do Poder Legislativo,40.0,0.0
2210523-43,2019-08-21,Órgão do Poder Legislativo,40.0,0.0
2210523-47,2019-08-21,Órgão do Poder Legislativo,20.0,1.0
2210523-59,2019-08-21,Órgão do Poder Legislativo,20.0,0.0
2210523-62,2019-08-21,Órgão do Poder Legislativo,20.0,0.0
2210523-66,2019-08-21,Órgão do Poder Legislativo,20.0,0.0
2210523-68,2019-08-21,Órgão do Poder Legislativo,20.0,0.0
2210523-70,2019-08-21,Órgão do Poder Legislativo,20.0,1.0
2210523-73,2019-08-21,Órgão do Poder Legislativo,20.0,0.0
2214811-8,2019-08-21,PTB,80.0,1.0
2215320-7,2019-08-21,Órgão do Poder Legislativo,20.0,1.0
2216181-7,2019-08-21,REPUBLICANOS,100.0,1.0
2204056-138,2019-08-27,Órgão do Poder Executivo,80.0,0.0
2204056-146,2019-08-27,Órgão do Poder Executivo,80.0,0.0
2204056-153,2019-08-27,Órgão do Poder Executivo,60.0,0.0
2187087-34,2019-09-03,SOLIDARIEDADE,100.0,1.0
2187087-39,2019-09-03,SOLIDARIEDADE,100.0,0.0
2187087-53,2019-09-03,SOLIDARIEDADE,80.0,0.0
2187087-58,2019-09-03,SOLIDARIEDADE,60.0,1.0
2187087-59,2019-09-03,SOLIDARIEDADE,60.0,0.0
2187087-60,2019-09-03,SOLIDARIEDADE,40.0,1.0
2204056-174,2019-09-03,Órgão do Poder Executivo,40.0,0.0
2204056-183,2019-09-03,Órgão do Poder Executivo,20.0,0.0
2204056-190,2019-09-03,Órgão do Poder Executivo,0.0,1.0
2204056-192,2019-09-03,Órgão do Poder Executivo,20.0,0.0
2204056-206,2019-09-03,Órgão do Poder Executivo,20.0,1.0
2217792-6,2019-09-03,CIDADANIA,80.0,1.0
946475-72,2019-09-03,CIDADANIA,100.0,1.0
946475-76,2019-09-03,CIDADANIA,100.0,1.0
2187087-67,2019-09-04,SOLIDARIEDADE,40.0,0.0
2187087-70,2019-09-04,SOLIDARIEDADE,40.0,0.0
2187087-73,2019-09-04,SOLIDARIEDADE,40.0,1.0
2187087-82,2019-09-04,SOLIDARIEDADE,40.0,0.0
2187087-93,2019-09-04,SOLIDARIEDADE,40.0,0.0
2187087-95,2019-09-04,SOLIDARIEDADE,20.0,1.0
2187087-97,2019-09-04,SOLIDARIEDADE,40.0,1.0
2214151-11,2019-09-10,PL,100.0,1.0
510329-85,2019-09-10,PL,100.0,1.0
20050-243,2019-09-12,PTB,80.0,1.0
20050-245,2019-09-12,PTB,80.0,0.0
20050-248,2019-09-12,PTB,80.0,1.0
2057848-148,2019-09-12,PODE,100.0,1.0
2057848-150,2019-09-12,PODE,100.0,1.0
2151691-112,2019-09-12,PSDB,100.0,1.0
2151691-114,2019-09-12,PSDB,100.0,1.0
2219225-26,2019-09-12,SOLIDARI,100.0,1.0
2219225-28,2019-09-12,SOLIDARI,100.0,1.0
2219407-7,2019-09-12,SOLIDARI,100.0,1.0
2219905-7,2019-09-17,Órgão do Poder Judiciário,100.0,0.0
2187087-144,2019-09-18,SOLIDARIEDADE,60.0,0.0
2187087-155,2019-09-18,SOLIDARIEDADE,40.0,0.0
2187087-162,2019-09-18,SOLIDARIEDADE,40.0,0.0
2187087-169,2019-09-18,SOLIDARIEDADE,40.0,0.0
2187087-172,2019-09-18,SOLIDARIEDADE,20.0,0.0
2187087-174,2019-09-18,SOLIDARIEDADE,0.0,0.0
2187087-176,2019-09-18,SOLIDARIEDADE,0.0,1.0
2187087-198,2019-09-18,SOLIDARIEDADE,20.0,1.0
2187087-200,2019-09-18,SOLIDARIEDADE,40.0,1.0
2212362-27,2019-10-01,SOLIDARIEDADE,60.0,1.0
2212362-28,2019-10-01,SOLIDARIEDADE,80.0,1.0
2212362-40,2019-10-01,SOLIDARIEDADE,100.0,1.0
2212362-47,2019-10-01,SOLIDARIEDADE,100.0,1.0
2212362-51,2019-10-01,SOLIDARIEDADE,100.0,1.0
2222644-5,2019-10-01,PSD,80.0,1.0
2222645-5,2019-10-01,PSDB,100.0,1.0
2222767-4,2019-10-01,SOLIDARIEDADE,100.0,1.0
600672-105,2019-10-01,PSDB,100.0,1.0
600672-106,2019-10-01,PSDB,100.0,1.0
600672-109,2019-10-01,PSDB,100.0,1.0
600672-112,2019-10-01,PSDB,100.0,1.0
2191308-81,2019-10-03,NOVO,100.0,1.0
2191308-83,2019-10-03,NOVO,100.0,0.0
2191308-85,2019-10-03,NOVO,80.0,1.0
2224754-32,2019-10-09,NOVO,80.0,1.0
2224754-35,2019-10-09,NOVO,80.0,1.0
2224754-42,2019-10-09,NOVO,80.0,1.0
2224760-5,2019-10-09,NOVO,80.0,1.0
2141142-76,2019-10-16,PSB,80.0,1.0
2163986-7,2019-10-16,PROS,60.0,1.0
2164719-7,2019-10-16,PSB,80.0,1.0
2212905-63,2019-10-16,Órgão do Poder Legislativo,40.0,1.0
2212905-70,2019-10-16,Órgão do Poder Legislativo,60.0,1.0
2222991-6,2019-10-16,REPUBLICANOS,100.0,1.0
2223951-17,2019-10-16,NOVO,100.0,1.0
2223951-18,2019-10-16,NOVO,100.0,1.0
2224574-5,2019-10-16,NOVO,100.0,1.0
324822-94,2019-10-16,COMISSÃO PERMANENTE,100.0,1.0
1299572-144,2019-10-17,REPUBLICANOS,100.0,1.0
1299572-147,2019-10-17,REPUBLICANOS,100.0,1.0
1299572-148,2019-10-17,REPUBLICANOS,100.0,0.0
2215266-7,2019-10-17,REPUBLICANOS,80.0,1.0
2215266-8,2019-10-17,REPUBLICANOS,80.0,1.0
324822-101,2019-10-24,COMISSÃO PERMANENTE,100.0,1.0
324822-103,2019-10-24,COMISSÃO PERMANENTE,100.0,1.0
324822-105,2019-10-24,COMISSÃO PERMANENTE,100.0,1.0
324822-107,2019-10-24,COMISSÃO PERMANENTE,100.0,1.0
2155635-71,2019-10-29,Órgão do Poder Legislativo,80.0,1.0
2155635-74,2019-10-29,Órgão do Poder Legislativo,80.0,1.0
2209381-70,2019-10-29,Órgão do Poder Executivo,40.0,0.0
2209381-77,2019-10-30,Órgão do Poder Executivo,40.0,0.0
2215381-8,2019-10-30,REPUBLIC,80.0,1.0
2226336-8,2019-10-30,ARENA,0.0,1.0
2226362-7,2019-10-30,PR,100.0,1.0
307272-123,2019-10-30,PR,100.0,1.0
307272-124,2019-10-30,PR,100.0,1.0
2218779-5,2019-10-31,CIDADANIA,100.0,1.0
2209381-100,2019-11-05,Órgão do Poder Executivo,40.0,1.0
2209381-103,2019-11-05,Órgão do Poder Executivo,40.0,1.0
2209381-105,2019-11-05,Órgão do Poder Executivo,60.0,1.0
2209381-85,2019-11-05,Órgão do Poder Executivo,60.0,0.0
2209381-92,2019-11-05,Órgão do Poder Executivo,60.0,0.0
2209381-95,2019-11-05,Órgão do Poder Executivo,60.0,0.0
2200900-17,2019-11-06,Órgão do Poder Legislativo,100.0,1.0
2222992-9,2019-11-06,NOVO,100.0,1.0
2227826-24,2019-11-06,Órgão do Poder Executivo,40.0,0.0
2200658-47,2019-11-07,CIDADANIA,100.0,1.0
2200658-50,2019-11-07,CIDADANIA,100.0,1.0
2082511-32,2019-11-19,PSDB,100.0,1.0
2082511-33,2019-11-19,PSDB,100.0,1.0
2229812-6,2019-11-19,PSDB,100.0,1.0
